date,CE-TOUT,CE-RH,CE-SR,CE-PRS,CE-RAINF,CE-WSR,CE-WDR,CE_b-TOUT,CE_b-RH,CE_b-SR,CE_b-PRS,CE_b-RAINF,CE_b-WSR,CE_b-WDR
2022-01-18 13:00:00,21.030001,19.0,0.64099997,711.09998,0.0,6.4000001,85.0, , , , , , , 
2022-01-18 14:00:00,22.969999,17.0,0.62800002,710.09998,0.0,6.4000001,80.0, , , , , , , 
2022-01-18 15:00:00,24.32,17.0,0.56,709.5,0.0,8.3999996,77.0, , , , , , , 
2022-01-18 16:00:00,25.07,18.0,0.34599999,709.29999,0.0,9.6999998,62.0, , , , , , , 
2022-01-18 17:00:00,25.280001,20.0,0.082999997,709.09998,0.0,8.5,58.0, , , , , , , 
2022-01-18 18:00:00,24.15,22.0,0.032000002,709.09998,0.0,7.8000002,48.0, , , , , , , 
2022-01-18 19:00:00,21.549999,25.0,0.0020000001,709.29999,0.0,4.6999998,351.0, , , , , , , 
2022-01-18 20:00:00,19.42,28.0,0.0,709.90002,0.0,3.2,248.0, , , , , , , 
2022-01-18 21:00:00,18.780001,29.0,0.001,710.29999,0.0,3.5,228.0, , , , , , , 
2022-01-18 22:00:00,18.059999,31.0,0.001,710.40002,0.0,4.0999999,234.0, , , , , , , 
2022-01-18 23:00:00,17.16,33.0,0.0,710.5,0.0,3.2,239.0, , , , , , , 
2022-01-19 00:00:00,16.58,33.0,0.0,710.59998,0.0,3.5999999,277.0, , , , , , , 
2022-01-19 01:00:00,16.07,33.0,0.0,710.29999,0.0,3.0999999,328.0, , , , , , , 
2022-01-19 02:00:00,16.09,32.0,0.0,710.20001,0.0,3.4000001,287.0, , , , , , , 
2022-01-19 03:00:00,15.05,33.0,0.0,710.09998,0.0,2.8,243.0, , , , , , , 
2022-01-19 04:00:00,14.82,35.0,0.0,710.20001,0.0,3.2,269.0, , , , , , , 
2022-01-19 05:00:00,14.84,33.0,0.0,710.09998,0.0,2.5,272.0, , , , , , , 
2022-01-19 06:00:00,15.44,30.0,0.0,710.0,0.0,3.8,237.0, , , , , , , 
2022-01-19 07:00:00,14.64,31.0,0.0,710.29999,0.0,2.9000001,239.0, , , , , , , 
2022-01-19 08:00:00,14.2,34.0,0.0060000001,710.59998,0.0,3.8,267.0, , , , , , , 
2022-01-19 09:00:00,17.110001,30.0,0.039999999,710.90002,0.0,4.1999998,332.0, , , , , , , 
2022-01-19 10:00:00,22.450001,21.0,0.20100001,711.20001,0.0,9.5,193.0, , , , , , , 
2022-01-19 11:00:00,26.83,16.0,0.495,711.29999,0.0,13.5,273.0, , , , , , , 
2022-01-19 12:00:00,27.73,15.0,0.611,711.09998,0.0,11.8,303.0, , , , , , , 
2022-01-19 13:00:00,28.24,14.0,0.67799997,710.40002,0.0,14.3,314.0, , , , , , , 
2022-01-19 14:00:00,28.879999,12.0,0.69,709.5,0.0,14.3,317.0, , , , , , , 
2022-01-19 15:00:00,29.299999,12.0,0.61699998,708.70001,0.0,14.5,312.0, , , , , , , 
2022-01-19 16:00:00,29.969999,11.0,0.396,708.5,0.0,11.1,309.0, , , , , , , 
2022-01-19 17:00:00,30.200001,9.0,0.075000003,708.5,0.0,7.3000002,298.0, , , , , , , 
2022-01-19 18:00:00,28.940001,11.0,0.028000001,708.59998,0.0,7.0,36.0, , , , , , , 
2022-01-19 19:00:00,25.940001,20.0,0.0020000001,709.20001,0.0,8.6999998,97.0, , , , , , , 
2022-01-19 20:00:00,24.65,22.0,0.0,710.09998,0.0,8.6000004,93.0, , , , , , , 
2022-01-19 21:00:00,23.16,25.0,0.0,710.79999,0.0,4.9000001,61.0, , , , , , , 
2022-01-19 22:00:00,22.379999,28.0,0.0,711.29999,0.0,4.5999999,90.0, , , , , , , 
2022-01-19 23:00:00,20.559999,32.0,0.0,711.70001,0.0,2.8,305.0, , , , , , , 
2022-01-20 00:00:00,20.889999,31.0,0.0,712.09998,0.0,5.4000001,37.0, , , , , , , 
2022-01-20 01:00:00,19.889999,31.0,0.0,712.20001,0.0,4.0,293.0, , , , , , , 
2022-01-20 02:00:00,18.98,34.0,0.0,712.40002,0.0,3.4000001,299.0, , , , , , , 
2022-01-20 03:00:00,18.43,35.0,0.001,712.5,0.0,2.5999999,157.0, , , , , , , 
2022-01-20 04:00:00,17.9,36.0,0.0,712.59998,0.0,2.5,203.0, , , , , , , 
2022-01-20 05:00:00,16.52,38.0,0.0,713.09998,0.0,9.3999996,40.0, , , , , , , 
2022-01-20 06:00:00,14.77,40.0,0.0,714.09998,0.0,11.4,60.0, , , , , , , 
2022-01-20 07:00:00,13.83,40.0,0.0,714.59998,0.0,13.0,40.0, , , , , , , 
2022-01-20 08:00:00,12.15,42.0,0.0070000002,715.5,0.0,11.8,43.0, , , , , , , 
2022-01-20 09:00:00,10.57,42.0,0.066,716.40002,0.0,13.1,50.0, , , , , , , 
2022-01-20 10:00:00,9.8199997,40.0,0.107,717.29999,0.0,12.4,51.0, , , , , , , 
2022-01-20 11:00:00,10.04,39.0,0.29800001,717.70001,0.0,13.8,56.0, , , , , , , 
2022-01-20 12:00:00,10.79,36.0,0.389,717.70001,0.0,12.5,41.0, , , , , , , 
2022-01-20 13:00:00,11.21,34.0,0.50400001,717.09998,0.0,11.4,35.0, , , , , , , 
2022-01-20 14:00:00,11.72,33.0,0.361,716.40002,0.0,9.1000004,34.0, , , , , , , 
2022-01-20 15:00:00,11.8,32.0,0.35499999,715.79999,0.0,12.1,53.0, , , , , , , 
2022-01-20 16:00:00,11.12,31.0,0.25999999,715.90002,0.0,12.3,46.0, , , , , , , 
2022-01-20 17:00:00,9.7799997,33.0,0.109,716.09998,0.0,11.2,39.0, , , , , , , 
2022-01-20 18:00:00,8.2399998,34.0,0.039999999,716.59998,0.0,12.5,51.0, , , , , , , 
2022-01-20 19:00:00,7.1199999,36.0,0.003,717.29999,0.0,10.7,69.0, , , , , , , 
2022-01-20 20:00:00,6.6300001,37.0,0.0,717.79999,0.0,10.5,76.0, , , , , , , 
2022-01-20 21:00:00,6.1100001,37.0,0.0,718.29999,0.0,11.0,82.0, , , , , , , 
2022-01-20 22:00:00,5.48,36.0,0.0,718.70001,0.0,9.5,63.0, , , , , , , 
2022-01-20 23:00:00,5.04,37.0,0.0,718.90002,0.0,8.0,59.0, , , , , , , 
2022-01-21 00:00:00,4.8699999,37.0,0.0,718.90002,0.0,7.5999999,79.0, , , , , , , 
2022-01-21 01:00:00,4.5799999,38.0,0.0,718.79999,0.0,8.0,41.0, , , , , , , 
2022-01-21 02:00:00,3.9200001,47.0,0.0,718.5,0.0,9.1000004,42.0, , , , , , , 
2022-01-21 03:00:00,2.8800001,62.0,0.0,718.29999,0.0,5.5999999,65.0, , , , , , , 
2022-01-21 04:00:00,2.71,67.0,0.0,718.09998,0.0,3.3,36.0, , , , , , , 
2022-01-21 05:00:00,2.4100001,76.0,0.0,717.90002,0.0,7.5999999,39.0, , , , , , , 
2022-01-21 06:00:00,1.78,82.0,0.0,718.09998,0.0,6.0,20.0, , , , , , , 
2022-01-21 07:00:00,1.65,82.0,0.0,718.20001,0.0,6.5999999,53.0, , , , , , , 
2022-01-21 08:00:00,1.52,80.0,0.001,718.59998,0.0,6.3000002,91.0, , , , , , , 
2022-01-21 09:00:00,1.87,79.0,0.0099999998,719.0,0.0,6.4000001,71.0, , , , , , , 
2022-01-21 10:00:00,1.78,79.0,0.039999999,719.29999,0.0,7.3000002,67.0, , , , , , , 
2022-01-21 11:00:00,2.0799999,76.0,0.075999998,719.59998,0.0,6.4000001,55.0, , , , , , , 
2022-01-21 12:00:00,3.21,73.0,0.18000001,719.40002,0.0,4.5,104.0, , , , , , , 
2022-01-21 13:00:00,4.48,69.0,0.23199999,718.70001,0.0,4.6999998,21.0, , , , , , , 
2022-01-21 14:00:00,6.52,64.0,0.484,717.79999,0.0,5.3000002,19.0, , , , , , , 
2022-01-21 15:00:00,6.7399998,62.0,0.206,717.29999,0.0,5.5999999,18.0, , , , , , , 
2022-01-21 16:00:00,7.1900001,59.0,0.266,716.79999,0.0,8.1999998,64.0, , , , , , , 
2022-01-21 17:00:00,7.73,57.0,0.14,716.59998,0.0,7.5,90.0, , , , , , , 
2022-01-21 18:00:00,7.1700001,59.0,0.044,716.70001,0.0,8.0,64.0, , , , , , , 
2022-01-21 19:00:00,6.5,64.0,0.0020000001,717.0,0.0,8.3000002,74.0, , , , , , , 
2022-01-21 20:00:00,5.5300002,72.0,0.0,717.59998,0.0,7.4000001,58.0, , , , , , , 
2022-01-21 21:00:00,4.7800002,76.0,0.0,717.79999,0.0,6.0999999,39.0, , , , , , , 
2022-01-21 22:00:00,4.5,78.0,0.0,717.90002,0.0,6.9000001,59.0, , , , , , , 
2022-01-21 23:00:00,4.27,79.0,0.0,718.0,0.0,6.3000002,56.0, , , , , , , 
2022-01-22 00:00:00,4.46,79.0,0.0,717.79999,0.0,5.8000002,48.0, , , , , , , 
2022-01-22 01:00:00,4.7199998,77.0,0.0,717.5,0.0,6.5,36.0, , , , , , , 
2022-01-22 02:00:00,4.5799999,76.0,0.0,717.40002,0.0,7.4000001,44.0, , , , , , , 
2022-01-22 03:00:00,4.5999999,72.0,0.0,717.20001,0.0,7.5999999,51.0, , , , , , , 
2022-01-22 04:00:00,4.5300002,73.0,0.0,717.0,0.0,7.4000001,51.0, , , , , , , 
2022-01-22 05:00:00,4.3800001,68.0,0.0,717.0,0.0,6.9000001,65.0, , , , , , , 
2022-01-22 06:00:00,4.3400002,64.0,0.0,717.09998,0.0,6.0,80.0, , , , , , , 
2022-01-22 07:00:00,4.4499998,63.0,0.0,717.70001,0.0,4.0999999,78.0, , , , , , , 
2022-01-22 08:00:00,4.5500002,64.0,0.003,718.09998,0.0,5.0,65.0, , , , , , , 
2022-01-22 09:00:00,4.5599999,65.0,0.024,718.79999,0.0,6.4000001,71.0, , , , , , , 
2022-01-22 10:00:00,4.3699999,70.0,0.056000002,719.29999,0.0,5.5,70.0, , , , , , , 
2022-01-22 11:00:00,4.1900001,77.0,0.094999999,719.70001,0.0,4.8000002,57.0, , , , , , , 
2022-01-22 12:00:00,4.3899999,81.0,0.103,719.40002,0.0,4.0999999,83.0, , , , , , , 
2022-01-22 13:00:00,4.8200002,82.0,0.068000004,718.70001,0.0,4.5999999,57.0, , , , , , , 
2022-01-22 14:00:00,4.96,84.0,0.059999999,718.09998,0.0,4.8000002,11.0, , , , , , , 
2022-01-22 15:00:00,5.23,85.0,0.052000001,717.5,0.0,5.5,27.0, , , , , , , 
2022-01-22 16:00:00,5.3400002,86.0,0.050999999,717.20001,0.0,6.5999999,61.0, , , , , , , 
2022-01-22 17:00:00,5.4400001,87.0,0.032000002,717.20001,0.0,6.1999998,56.0, , , , , , , 
2022-01-22 18:00:00,5.6500001,87.0,0.011,717.40002,0.0,5.5999999,61.0, , , , , , , 
2022-01-22 19:00:00,5.75,88.0,0.001,717.5,0.0,5.4000001,64.0, , , , , , , 
2022-01-22 20:00:00,5.8000002,88.0,0.0,717.79999,0.0,5.0999999,44.0, , , , , , , 
2022-01-22 21:00:00,5.9299998,88.0,0.0,718.09998,0.0,5.6999998,35.0, , , , , , , 
2022-01-22 22:00:00,6.0,89.0,0.0,718.20001,0.0,5.9000001,31.0, , , , , , , 
2022-01-22 23:00:00,6.0500002,89.0,0.0,718.29999,0.0,7.0,31.0, , , , , , , 
2022-01-23 00:00:00,5.8200002,89.0,0.0,718.20001,0.0,7.5,6.0, , , , , , , 
2022-01-23 01:00:00,5.54,90.0,0.0,717.70001,0.0,7.9000001,1.0, , , , , , , 
2022-01-23 02:00:00,5.52,90.0,0.0,717.29999,0.0,5.5999999,6.0, , , , , , , 
2022-01-23 03:00:00,5.6199999,90.0,0.0,717.0,0.0,3.3,10.0, , , , , , , 
2022-01-23 04:00:00,5.6500001,90.0,0.0,716.59998,0.0,2.0999999,31.0, , , , , , , 
2022-01-23 05:00:00,5.77,90.0,0.0,716.59998,0.0,2.0,13.0, , , , , , , 
2022-01-23 06:00:00,5.7600002,90.0,0.0,716.5,0.0,3.8,47.0, , , , , , , 
2022-01-23 07:00:00,5.73,91.0,0.0,716.59998,0.0,3.4000001,68.0, , , , , , , 
2022-01-23 08:00:00,5.79,91.0,0.0020000001,717.0,0.0,3.7,54.0, , , , , , , 
2022-01-23 09:00:00,5.6799998,91.0,0.02,717.29999,0.0,4.5999999,23.0, , , , , , , 
2022-01-23 10:00:00,5.77,91.0,0.046,717.59998,0.0,5.0999999,12.0, , , , , , , 
2022-01-23 11:00:00,5.7600002,91.0,0.068000004,717.70001,0.0,6.0999999,8.0, , , , , , , 
2022-01-23 12:00:00,5.9000001,91.0,0.082000002,717.29999,0.0,5.9000001,7.0, , , , , , , 
2022-01-23 13:00:00,6.2399998,91.0,0.093000002,716.59998,0.0,4.4000001,12.0, , , , , , , 
2022-01-23 14:00:00,6.4299998,,0.075000003,715.70001,0.0,4.4000001,54.0, ,s, , , , , 
2022-01-23 15:00:00,6.6900001,,0.071000002,714.90002,0.0,2.3,101.0, ,s, , , , , 
2022-01-23 16:00:00,6.8600001,,0.048999999,714.29999,0.0,3.5,56.0, ,s, , , , , 
2022-01-23 17:00:00,7.1100001,,0.026000001,714.0,0.0,5.5,53.0, ,s, , , , , 
2022-01-23 18:00:00,7.1799998,,0.0080000004,713.79999,0.0,5.0,60.0, ,s, , , , , 
2022-01-23 19:00:00,7.3000002,,0.001,713.59998,0.0,5.5999999,50.0, ,s, , , , , 
2022-01-23 20:00:00,7.3299999,,0.0,713.59998,0.0,6.4000001,52.0, ,s, , , , , 
2022-01-23 21:00:00,7.3200002,,0.0,713.59998,0.0,4.5999999,55.0, ,s, , , , , 
2022-01-23 22:00:00,,,,,,,,x,x,x,x,x,x,x
2022-01-23 23:00:00,,,,,,,,x,x,x,x,x,x,x
2022-01-24 00:00:00,,,,,,,,x,x,x,x,x,x,x
2022-01-24 01:00:00,,,,,,,,x,x,x,x,x,x,x
2022-01-24 02:00:00,,,,,,,,x,x,x,x,x,x,x
2022-01-24 03:00:00,,,,,,,,x,x,x,x,x,x,x
2022-01-24 04:00:00,,,,,,,,x,x,x,x,x,x,x
2022-01-24 05:00:00,,,,,,,,x,x,x,x,x,x,x
2022-01-24 06:00:00,,,,,,,,x,x,x,x,x,x,x
2022-01-24 07:00:00,,,,,,,,x,x,x,x,x,x,x
2022-01-24 08:00:00,,,,,,,,x,x,x,x,x,x,x
2022-01-24 09:00:00,,,,,,,,x,x,x,x,x,x,x
2022-01-24 10:00:00,,,,,,,,x,x,x,x,x,x,x
2022-01-24 11:00:00,,,,,,,,x,x,x,x,x,x,x
2022-01-24 12:00:00,8.6199999,91.0,0.082999997,711.0,0.0,2.5999999,6.0, , , , , , , 
2022-01-24 13:00:00,9.0,91.0,0.082999997,710.09998,0.0,4.5999999,94.0, , , , , , , 
2022-01-24 14:00:00,9.9899998,91.0,0.153,709.29999,0.0,3.3,94.0, , , , , , , 
2022-01-24 15:00:00,11.54,87.0,0.197,708.70001,0.0,3.4000001,324.0, , , , , , , 
2022-01-24 16:00:00,12.24,80.0,0.119,708.5,0.0,3.3,217.0, , , , , , , 
2022-01-24 17:00:00,12.88,77.0,0.077,708.40002,0.0,3.0,229.0, , , , , , , 
2022-01-24 18:00:00,12.69,79.0,0.018999999,708.40002,0.0,3.4000001,230.0, , , , , , , 
2022-01-24 19:00:00,12.68,79.0,0.0020000001,708.5,0.0,3.9000001,225.0, , , , , , , 
2022-01-24 20:00:00,12.64,79.0,0.001,708.90002,0.0,3.5999999,214.0, , , , , , , 
2022-01-24 21:00:00,12.39,81.0,0.001,709.40002,0.0,3.4000001,199.0, , , , , , , 
2022-01-24 22:00:00,12.4,79.0,0.001,709.79999,0.0,3.2,221.0, , , , , , , 
2022-01-24 23:00:00,12.59,78.0,0.001,710.40002,0.0,3.3,216.0, , , , , , , 
2022-01-25 00:00:00,12.48,79.0,0.001,710.59998,0.0,3.9000001,260.0, , , , , , , 
2022-01-25 01:00:00,12.17,80.0,0.001,710.20001,0.0,3.7,160.0, , , , , , , 
2022-01-25 02:00:00,11.73,80.0,0.001,710.0,0.0,3.3,244.0, , , , , , , 
2022-01-25 03:00:00,10.85,83.0,0.001,710.0,0.0,3.5,276.0, , , , , , , 
2022-01-25 04:00:00,10.29,86.0,0.001,710.29999,0.0,3.4000001,259.0, , , , , , , 
2022-01-25 05:00:00,9.71,87.0,0.001,710.5,0.0,2.7,247.0, , , , , , , 
2022-01-25 06:00:00,9.4499998,88.0,0.001,710.70001,0.0,2.5999999,271.0, , , , , , , 
2022-01-25 07:00:00,9.3500004,88.0,0.001,711.20001,0.0,2.5999999,290.0, , , , , , , 
2022-01-25 08:00:00,9.25,88.0,0.0080000004,711.59998,0.0,2.9000001,243.0, , , , , , , 
2022-01-25 09:00:00,12.24,81.0,0.045000002,712.09998,0.0,2.9000001,12.0, , , , , , , 
2022-01-25 10:00:00,16.41,60.0,0.242,712.29999,0.0,3.5,84.0, , , , , , , 
2022-01-25 11:00:00,18.51,48.0,0.50700003,712.29999,0.0,4.0999999,32.0, , , , , , , 
2022-01-25 12:00:00,19.5,45.0,0.62800002,712.09998,0.0,5.8000002,52.0, , , , , , , 
2022-01-25 13:00:00,19.93,44.0,0.70300001,711.59998,0.0,8.1000004,69.0, , , , , , , 
2022-01-25 14:00:00,21.1,33.0,0.70700002,710.79999,0.0,8.6000004,61.0, , , , , , , 
2022-01-25 15:00:00,21.74,31.0,0.62099999,710.29999,0.0,9.6000004,71.0, , , , , , , 
2022-01-25 16:00:00,21.99,31.0,0.40900001,710.09998,0.0,11.0,67.0, , , , , , , 
2022-01-25 17:00:00,21.690001,34.0,0.089000002,710.09998,0.0,11.4,80.0, , , , , , , 
2022-01-25 18:00:00,20.84,36.0,0.041999999,710.29999,0.0,9.1999998,91.0, , , , , , , 
2022-01-25 19:00:00,19.139999,40.0,0.0040000002,710.90002,0.0,7.4000001,81.0, , , , , , , 
2022-01-25 20:00:00,18.120001,40.0,0.001,711.79999,0.0,6.8000002,92.0, , , , , , , 
2022-01-25 21:00:00,17.35,43.0,0.001,712.40002,0.0,9.3999996,82.0, , , , , , , 
2022-01-25 22:00:00,15.34,56.0,0.001,713.0,0.0,9.3000002,58.0, , , , , , , 
2022-01-25 23:00:00,14.62,61.0,0.001,713.29999,0.0,8.3999996,84.0, , , , , , , 
2022-01-26 00:00:00,13.9,64.0,0.001,713.5,0.0,10.2,78.0, , , , , , , 
2022-01-26 01:00:00,12.51,75.0,0.001,713.79999,0.0,8.5,47.0, , , , , , , 
2022-01-26 02:00:00,11.59,84.0,0.001,713.79999,0.0,8.8000002,62.0, , , , , , , 
2022-01-26 03:00:00,11.19,86.0,0.001,714.0,0.0,9.1000004,51.0, , , , , , , 
2022-01-26 04:00:00,10.47,88.0,0.001,714.09998,0.0,9.3999996,46.0, , , , , , , 
2022-01-26 05:00:00,10.24,89.0,0.001,714.29999,0.0,8.5,55.0, , , , , , , 
2022-01-26 06:00:00,10.1,89.0,0.001,714.5,0.0,9.6999998,67.0, , , , , , , 
2022-01-26 07:00:00,10.12,89.0,0.001,714.79999,0.0,10.1,62.0, , , , , , , 
2022-01-26 08:00:00,10.1,89.0,0.003,715.20001,0.0,7.4000001,51.0, , , , , , , 
2022-01-26 09:00:00,10.21,89.0,0.022,715.79999,0.0,8.6999998,54.0, , , , , , , 
2022-01-26 10:00:00,10.35,88.0,0.039999999,716.20001,0.0,10.3,54.0, , , , , , , 
2022-01-26 11:00:00,10.61,86.0,0.078000002,716.5,0.0,10.3,41.0, , , , , , , 
2022-01-26 12:00:00,10.96,84.0,0.085000001,716.29999,0.0,9.6000004,48.0, , , , , , , 
2022-01-26 13:00:00,12.06,79.0,0.169,715.79999,0.0,7.9000001,56.0, , , , , , , 
2022-01-26 14:00:00,13.01,73.0,0.20900001,714.90002,0.0,8.0,69.0, , , , , , , 
2022-01-26 15:00:00,12.75,74.0,0.109,714.29999,0.0,9.6000004,42.0, , , , , , , 
2022-01-26 16:00:00,12.14,79.0,0.063000001,714.09998,0.0,10.7,50.0, , , , , , , 
2022-01-26 17:00:00,11.65,81.0,0.037,714.09998,0.0,12.4,57.0, , , , , , , 
2022-01-26 18:00:00,11.42,83.0,0.015,714.5,0.0,10.0,51.0, , , , , , , 
2022-01-26 19:00:00,11.4,84.0,0.0020000001,714.70001,0.0,6.0999999,40.0, , , , , , , 
2022-01-26 20:00:00,11.76,82.0,0.001,715.0,0.0,4.8000002,32.0, , , , , , , 
2022-01-26 21:00:00,11.88,82.0,0.001,715.40002,0.0,5.8000002,357.0, , , , , , , 
2022-01-26 22:00:00,11.92,82.0,0.001,715.5,0.0,6.1999998,350.0, , , , , , , 
2022-01-26 23:00:00,12.0,83.0,0.001,715.59998,0.0,5.0999999,11.0, , , , , , , 
2022-01-27 00:00:00,11.91,84.0,0.001,715.70001,0.0,5.8000002,19.0, , , , , , , 
2022-01-27 01:00:00,11.67,87.0,0.001,715.40002,0.0,4.5,31.0, , , , , , , 
2022-01-27 02:00:00,11.55,88.0,0.001,715.40002,0.0,5.6999998,39.0, , , , , , , 
2022-01-27 03:00:00,11.57,89.0,0.001,715.29999,0.0,4.5,51.0, , , , , , , 
2022-01-27 04:00:00,11.62,89.0,0.001,715.09998,0.0,5.5,50.0, , , , , , , 
2022-01-27 05:00:00,11.48,90.0,0.001,715.29999,0.0,4.9000001,17.0, , , , , , , 
2022-01-27 06:00:00,11.33,90.0,0.001,715.40002,0.0,5.1999998,4.0, , , , , , , 
2022-01-27 07:00:00,11.4,90.0,0.001,715.40002,0.0,3.9000001,33.0, , , , , , , 
2022-01-27 08:00:00,11.4,90.0,0.003,715.70001,0.0,5.9000001,49.0, , , , , , , 
2022-01-27 09:00:00,11.44,91.0,0.023,716.09998,0.0,5.0999999,46.0, , , , , , , 
2022-01-27 10:00:00,11.67,91.0,0.041000001,716.59998,0.0,4.5,47.0, , , , , , , 
2022-01-27 11:00:00,11.92,91.0,0.108,716.70001,0.0,5.0999999,42.0, , , , , , , 
2022-01-27 12:00:00,12.33,90.0,0.122,716.09998,0.0,5.9000001,55.0, , , , , , , 
2022-01-27 13:00:00,12.59,89.0,0.096000001,715.70001,0.0,6.3000002,38.0, , , , , , , 
2022-01-27 14:00:00,12.87,88.0,0.14399999,714.90002,0.0,6.4000001,47.0, , , , , , , 
2022-01-27 15:00:00,13.19,85.0,0.115,714.20001,0.0,7.8000002,44.0, , , , , , , 
2022-01-27 16:00:00,13.15,83.0,0.086000003,714.0,0.0,8.5,58.0, , , , , , , 
2022-01-27 17:00:00,13.08,84.0,0.034000002,714.09998,0.0,7.3000002,40.0, , , , , , , 
2022-01-27 18:00:00,12.96,84.0,0.021,714.29999,0.0,7.8000002,53.0, , , , , , , 
2022-01-27 19:00:00,12.76,85.0,0.0020000001,714.59998,0.0,7.1999998,53.0, , , , , , , 
2022-01-27 20:00:00,12.65,86.0,0.001,714.79999,0.0,7.5,60.0, , , , , , , 
2022-01-27 21:00:00,12.69,86.0,0.001,715.29999,0.0,6.5,46.0, , , , , , , 
2022-01-27 22:00:00,12.46,87.0,0.001,715.5,0.0,5.1999998,29.0, , , , , , , 
2022-01-27 23:00:00,12.41,88.0,0.001,715.70001,0.0,5.6999998,360.0, , , , , , , 
2022-01-28 00:00:00,12.28,89.0,0.001,715.79999,0.0,5.4000001,41.0, , , , , , , 
2022-01-28 01:00:00,12.07,89.0,0.001,715.59998,0.0,5.0999999,64.0, , , , , , , 
2022-01-28 02:00:00,12.11,89.0,0.001,715.70001,0.0,4.0,39.0, , , , , , , 
2022-01-28 03:00:00,12.16,89.0,0.001,715.90002,0.0,5.5,29.0, , , , , , , 
2022-01-28 04:00:00,11.81,90.0,0.001,716.09998,0.0,5.5999999,24.0, , , , , , , 
2022-01-28 05:00:00,11.93,90.0,0.001,716.29999,0.0,3.5999999,52.0, , , , , , , 
2022-01-28 06:00:00,11.73,90.0,0.001,716.90002,0.0,7.0,28.0, , , , , , , 
2022-01-28 07:00:00,11.38,90.0,0.001,717.79999,0.0,7.0,32.0, , , , , , , 
2022-01-28 08:00:00,11.03,90.0,0.001,718.90002,0.0,4.8000002,68.0, , , , , , , 
2022-01-28 09:00:00,10.37,89.0,0.0080000004,720.09998,0.0,8.5,32.0, , , , , , , 
2022-01-28 10:00:00,9.7799997,89.0,0.017999999,721.40002,0.0,6.4000001,98.0, , , , , , , 
2022-01-28 11:00:00,9.4700003,89.0,0.028000001,722.40002,0.0,8.1000004,25.0, , , , , , , 
2022-01-28 12:00:00,8.3000002,89.0,0.027000001,723.09998,0.0,9.1999998,23.0, , , , , , , 
2022-01-28 13:00:00,7.8699999,90.0,0.028999999,722.90002,0.0,7.6999998,68.0, , , , , , , 
2022-01-28 14:00:00,7.4200001,90.0,0.033,722.40002,0.0,7.3000002,59.0, , , , , , , 
2022-01-28 15:00:00,7.2800002,90.0,0.039999999,721.90002,0.0,3.8,35.0, , , , , , , 
2022-01-28 16:00:00,7.3099999,90.0,0.027000001,721.59998,0.0,4.6999998,103.0, , , , , , , 
2022-01-28 17:00:00,7.23,90.0,0.027000001,721.5,0.0,6.5,26.0, , , , , , , 
2022-01-28 18:00:00,7.1999998,89.0,0.014,721.59998,0.0,5.9000001,17.0, , , , , , , 
2022-01-28 19:00:00,7.4299998,87.0,0.0020000001,721.90002,0.0,5.3000002,26.0, , , , , , , 
2022-01-28 20:00:00,7.5999999,85.0,0.001,722.20001,0.0,4.4000001,32.0, , , , , , , 
2022-01-28 21:00:00,7.5700002,84.0,0.001,722.29999,0.0,2.7,71.0, , , , , , , 
2022-01-28 22:00:00,7.6900001,83.0,0.001,722.5,0.0,2.8,93.0, , , , , , , 
2022-01-28 23:00:00,7.77,83.0,0.001,722.59998,0.0,5.9000001,51.0, , , , , , , 
2022-01-29 00:00:00,7.4899998,82.0,0.001,722.5,0.0,5.5999999,73.0, , , , , , , 
2022-01-29 01:00:00,7.5,81.0,0.001,722.20001,0.0,3.5,130.0, , , , , , , 
2022-01-29 02:00:00,7.71,77.0,0.001,721.90002,0.0,2.4000001,93.0, , , , , , , 
2022-01-29 03:00:00,7.8899999,75.0,0.001,721.5,0.0,2.5,125.0, , , , , , , 
2022-01-29 04:00:00,8.0500002,71.0,0.001,721.20001,0.0,3.4000001,64.0, , , , , , , 
2022-01-29 05:00:00,7.8200002,69.0,0.001,720.79999,0.0,5.0,71.0, , , , , , , 
2022-01-29 06:00:00,7.5799999,73.0,0.001,720.79999,0.0,4.5999999,83.0, , , , , , , 
2022-01-29 07:00:00,7.3800001,76.0,0.001,721.0,0.0,4.5,99.0, , , , , , , 
2022-01-29 08:00:00,7.4299998,77.0,0.0060000001,721.29999,0.0,4.0999999,19.0, , , , , , , 
2022-01-29 09:00:00,7.7800002,75.0,0.063000001,721.40002,0.0,3.9000001,, , , , , , ,x
2022-01-29 10:00:00,9.4700003,70.0,0.191,721.40002,0.0,4.5,56.0, , , , , , , 
2022-01-29 11:00:00,10.91,61.0,0.46399999,721.20001,0.0,7.3000002,60.0, , , , , , , 
2022-01-29 12:00:00,12.03,35.0,0.49900001,720.5,0.0,10.9,125.0, , , , , , , 
2022-01-29 13:00:00,12.76,34.0,0.67000002,719.90002,0.0,9.6000004,118.0, , , , , , , 
2022-01-29 14:00:00,13.32,35.0,0.56099999,718.90002,0.0,6.6999998,74.0, , , , , , , 
2022-01-29 15:00:00,13.93,37.0,0.64899999,717.79999,0.0,8.6000004,77.0, , , , , , , 
2022-01-29 16:00:00,14.68,38.0,0.44600001,717.09998,0.0,7.4000001,71.0, , , , , , , 
2022-01-29 17:00:00,14.86,39.0,0.081,716.90002,0.0,7.6999998,90.0, , , , , , , 
